subclass
http://www.wikidata.org/entity/Q98088378
http://www.wikidata.org/entity/Q98775491
http://www.wikidata.org/entity/Q109267084
http://www.wikidata.org/entity/Q109745032
http://www.wikidata.org/entity/Q111585482
http://www.wikidata.org/entity/Q112794633
http://www.wikidata.org/entity/Q112843597
http://www.wikidata.org/entity/Q113136276
http://www.wikidata.org/entity/Q114388657
http://www.wikidata.org/entity/Q114795978
http://www.wikidata.org/entity/Q114841802
http://www.wikidata.org/entity/Q114857898
http://www.wikidata.org/entity/Q114868149
http://www.wikidata.org/entity/Q114875606
http://www.wikidata.org/entity/Q116199728
http://www.wikidata.org/entity/Q116671995
http://www.wikidata.org/entity/Q116976105
http://www.wikidata.org/entity/Q117741765
http://www.wikidata.org/entity/Q100890188
http://www.wikidata.org/entity/Q106648136
http://www.wikidata.org/entity/Q106648141
http://www.wikidata.org/entity/Q25918317
http://www.wikidata.org/entity/Q56219051
http://www.wikidata.org/entity/Q56226913
http://www.wikidata.org/entity/Q56228301
http://www.wikidata.org/entity/Q110854114
http://www.wikidata.org/entity/Q8202418
http://www.wikidata.org/entity/Q19887243
http://www.wikidata.org/entity/Q112154498
http://www.wikidata.org/entity/Q112154982
http://www.wikidata.org/entity/Q19535108
http://www.wikidata.org/entity/Q24082774
http://www.wikidata.org/entity/Q250197
http://www.wikidata.org/entity/Q282955
http://www.wikidata.org/entity/Q612090
http://www.wikidata.org/entity/Q1093580
http://www.wikidata.org/entity/Q1158173
http://www.wikidata.org/entity/Q1395267
http://www.wikidata.org/entity/Q2464785
http://www.wikidata.org/entity/Q2520649
http://www.wikidata.org/entity/Q2635283
http://www.wikidata.org/entity/Q3342913
http://www.wikidata.org/entity/Q4082729
http://www.wikidata.org/entity/Q4200854
http://www.wikidata.org/entity/Q5171860
http://www.wikidata.org/entity/Q5433352
http://www.wikidata.org/entity/Q6695859
http://www.wikidata.org/entity/Q6753317
http://www.wikidata.org/entity/Q7438124
http://www.wikidata.org/entity/Q10503347
http://www.wikidata.org/entity/Q11283653
http://www.wikidata.org/entity/Q18020116
http://www.wikidata.org/entity/Q19604145
http://www.wikidata.org/entity/Q19914123
http://www.wikidata.org/entity/Q20687684
http://www.wikidata.org/entity/Q22807264
http://www.wikidata.org/entity/Q22809055
http://www.wikidata.org/entity/Q22809184
http://www.wikidata.org/entity/Q22812404
http://www.wikidata.org/entity/Q22813575
http://www.wikidata.org/entity/Q22814300
http://www.wikidata.org/entity/Q22992257
http://www.wikidata.org/entity/Q23688107
http://www.wikidata.org/entity/Q23701746
http://www.wikidata.org/entity/Q23710131
http://www.wikidata.org/entity/Q24700897
http://www.wikidata.org/entity/Q27951364
http://www.wikidata.org/entity/Q53202690
http://www.wikidata.org/entity/Q53475615
http://www.wikidata.org/entity/Q54165994
http://www.wikidata.org/entity/Q63197192
http://www.wikidata.org/entity/Q105540665
http://www.wikidata.org/entity/Q116729447
http://www.wikidata.org/entity/Q29042997
http://www.wikidata.org/entity/Q66480858
http://www.wikidata.org/entity/Q88865525
http://www.wikidata.org/entity/Q25918333
http://www.wikidata.org/entity/Q110766656
http://www.wikidata.org/entity/Q13016015
http://www.wikidata.org/entity/Q847773
http://www.wikidata.org/entity/Q1849992
http://www.wikidata.org/entity/Q10952252
http://www.wikidata.org/entity/Q32185980
http://www.wikidata.org/entity/Q12145365
http://www.wikidata.org/entity/Q104092293
http://www.wikidata.org/entity/Q116234008
http://www.wikidata.org/entity/Q4400681
http://www.wikidata.org/entity/Q19604139
http://www.wikidata.org/entity/Q27131861
http://www.wikidata.org/entity/Q16168839
http://www.wikidata.org/entity/Q849167
http://www.wikidata.org/entity/Q106319018
http://www.wikidata.org/entity/Q88865432
http://www.wikidata.org/entity/Q88865447
